LEDGERNAME,SEGMENT3,SEGMENT4,FIN_CATEGORY,ACCOUNTS_ID,NAME
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",31000,000,"CMMN STOCK",21,"US Primary Ledger"
"US Primary Ledger",12120,000,AR,21,"US Primary Ledger"
"US Primary Ledger",12310,000,AR,21,"US Primary Ledger"
"US Primary Ledger",15110,000,PPE,21,"US Primary Ledger"
"US Primary Ledger",15350,000,GOODWILL,21,"US Primary Ledger"
"US Primary Ledger",21100,000,"OTHER LIAB",21,"US Primary Ledger"
"US Primary Ledger",23500,000,"ACC LIAB",21,"US Primary Ledger"
"US Primary Ledger",51100,464,COGS,21,"US Primary Ledger"
"US Primary Ledger",51100,464,COGS,21,"US Primary Ledger"
"US Primary Ledger",51100,464,COGS,21,"US Primary Ledger"
"US Primary Ledger",52150,120,"VARIANCE EXP",21,"US Primary Ledger"
"US Primary Ledger",60110,110,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,121,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,220,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,230,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,232,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,250,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,252,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,440,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,462,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,464,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,510,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,522,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,620,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,710,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63521,430,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,440,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,461,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,462,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,463,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,464,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,466,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,468,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,510,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,521,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,522,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,523,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",63531,840,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63531,851,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63531,860,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,121,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,220,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,230,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,232,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,250,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,252,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,430,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,461,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,463,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,466,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,510,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,522,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,524,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,610,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,630,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,720,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,722,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,730,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,820,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,840,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,851,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63541,860,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63542,870,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,121,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",50600,000,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",43000,000,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",50600,000,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",26100,000,"LT DEBT",21,"US Primary Ledger"
"US Primary Ledger",32000,000,"CMMN STOCK",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,410,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,440,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,440,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,440,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",42000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",43000,110,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",43000,121,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",46000,461,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,464,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",50600,120,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",63544,220,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,230,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,232,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,250,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,252,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,430,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,461,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,463,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,466,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,510,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,522,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,524,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,610,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,630,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,720,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,722,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,730,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,820,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,830,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,852,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63544,870,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63570,810,"EMP SUPP",21,"US Primary Ledger"
"US Primary Ledger",63580,120,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,210,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,221,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,231,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,233,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,251,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,420,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,430,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,440,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,440,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",46000,440,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",91000,230,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,232,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,252,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,462,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,464,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,522,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,610,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,630,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,752,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,754,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,820,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,840,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",91000,851,"OTHER ASSET",21,"US Primary Ledger"
"US Primary Ledger",78210,463,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",78210,466,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",78210,521,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",78210,523,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",78210,525,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",51100,464,COGS,21,"US Primary Ledger"
"US Primary Ledger",60522,440,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60522,462,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60522,464,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60522,468,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60522,730,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60530,430,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60530,461,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60530,463,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60530,466,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60530,620,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60530,730,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,120,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",62510,510,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62540,510,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",63120,251,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63120,252,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63120,420,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63140,251,"OTHER SLS EXP",21,"US Primary Ledger"
"US Primary Ledger",63140,420,"OTHER SLS EXP",21,"US Primary Ledger"
"US Primary Ledger",63160,251,"OTHER SLS EXP",21,"US Primary Ledger"
"US Primary Ledger",63160,420,"OTHER SLS EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,110,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,120,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,121,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,210,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,220,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,221,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",63170,230,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",39999,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",63531,720,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63580,440,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,462,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,464,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,468,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,521,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,523,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,525,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,620,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,710,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,721,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,723,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,810,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,830,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,850,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,852,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",63580,870,"GEN PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",64210,120,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,210,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,221,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,231,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,233,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,251,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,420,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,440,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,462,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,464,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,468,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,521,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,523,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64210,525,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",78210,720,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",78210,756,"INT EXP",21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,466,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",63521,524,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,525,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,610,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,620,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,630,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,710,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,720,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,721,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,722,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,723,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,730,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,810,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,820,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,830,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,840,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,850,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,851,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,852,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,860,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63521,870,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63530,870,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63530,110,"OTHER OPER EXP",21,"US Primary Ledger"
